GeneID	GSM4957511	GSM4957512	GSM4957513	GSM4957514	GSM4957515	GSM4957516	GSM4957517	GSM4957518	GSM4957519	GSM4957520	GSM4957521	GSM4957522	GSM4957523	GSM4957524	GSM4957525
102191832	18	23	18	19	18	25	26	13	24	33	21	33	26	27	21
100422896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54553	44	57	36	53	25	46	78	31	21	23	41	93	21	38	13
100616193	1	1	1	0	1	1	3	0	0	0	0	2	0	1	0
201799	61	72	28	36	35	159	87	31	8	136	50	83	27	18	63
105377495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201798	8	5	2	1	1	4	0	5	0	10	3	1	1	1	6
27236	2123	1552	1504	1901	1324	2484	946	1188	1105	2377	1603	1080	1541	1299	903
729870	1	0	0	1	1	0	1	0	0	0	1	1	1	0	0
85462	31	11	16	27	37	20	10	10	3	59	26	14	28	13	31
23321	35	17	26	10	17	80	46	36	14	56	42	30	62	12	39
105377496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
303	1068	556	768	1158	210	1352	512	768	621	377	1335	647	1649	1619	391
84057	0	0	0	2	2	6	0	1	0	2	59	0	26	3	16
23240	972	1199	763	400	761	682	891	417	249	608	377	536	387	247	311
105377498	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0
100419170	76	84	68	26	133	148	61	109	46	148	57	209	55	64	35
7097	16546	29507	13364	9291	22186	13646	24741	9012	9397	14783	8020	39119	10413	7603	5872
285533	90	148	91	57	141	81	77	41	67	81	44	142	48	42	29
105377499	24	57	25	12	33	12	29	3	5	18	10	48	21	10	8
6423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927947	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
54798	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
5356	1770	1586	1224	1700	1085	2012	2013	955	1173	1822	1649	1876	1693	1936	1095
2244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2243	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
2266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9227	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
105377500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
166863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79884	8	15	3	1	0	5	10	3	0	0	7	15	11	16	1
102724776	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0
105377503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377505	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
105377504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2982	28	28	17	13	2	13	700	4	19	0	46	370	33	227	7
107984032	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0
105377506	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
2983	52	58	79	55	6	70	488	26	76	20	108	392	371	348	16
51802	0	0	0	0	0	4	0	0	2	2	1	0	0	0	0
105377507	2	2	0	0	0	18	0	5	2	4	1	0	1	3	0
6999	16	16	21	4	2	40	0	63	4	28	33	37	164	6	3
1519	1746	2662	896	938	1427	2620	2679	869	760	3148	1704	2580	1702	969	1607
102724785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56034	1584	551	756	2871	1231	3483	211	1304	2322	5376	2906	217	3295	2948	2281
2743	0	0	0	1	0	0	0	0	0	0	3	0	2	1	0
2891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112268471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
340017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377509	1	0	2	0	0	0	0	0	0	0	0	0	5	0	2
51313	24655	12914	17624	17507	22693	19217	316	10822	8085	21842	16355	4432	19611	9726	11881
285505	3017	1368	2180	1952	2481	1932	51	1136	831	2341	1575	478	2757	1054	1909
101928007	25	44	52	31	55	62	6	19	12	44	56	18	51	18	50
55314	820	648	514	857	699	2213	867	827	529	1629	1179	781	1402	680	688
105377510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59350	4	0	2	0	1	0	79	0	0	0	0	79	1	0	0
201725	251	162	143	223	169	258	901	147	111	324	266	342	208	178	181
2110	777	559	650	806	654	1183	1192	637	691	1200	979	995	982	1191	578
5481	1533	1155	1057	1860	784	1635	1644	874	954	1153	1281	1718	1135	1472	603
57600	4765	5077	2988	9896	2181	12854	24502	4678	6403	6264	10547	24468	9844	13066	2835
152940	0	0	4	1	0	1	6	0	0	0	1	3	2	2	0
9693	2076	2663	1943	1858	1625	2241	14804	1826	2109	2155	1740	10095	4012	3416	1363
100500881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109729132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56884	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0
101928052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92345	430	419	313	531	394	507	589	201	432	658	533	666	419	601	377
101928081	1	0	4	2	1	1	6	0	0	0	2	6	1	4	1
105377517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4886	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
4889	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
84076	2	6	5	3	3	2	3	1	0	2	3	4	7	0	0
55319	485	311	274	704	187	504	572	260	630	357	474	439	254	719	162
55016	7773	15903	12052	6659	9869	9489	7683	9979	3586	11410	7134	18026	19852	4422	4945
107986325	0	2	1	1	2	4	4	2	0	1	3	9	4	2	2
23520	9	10	4	12	7	8	6	1	0	7	5	2	4	3	3
100505989	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
100506013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391712	29	13	11	23	20	20	41	21	9	26	10	28	14	20	13
152756	8	13	9	6	6	14	13	3	3	8	8	3	11	12	9
166655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201931	2437	1423	1793	3399	1186	3781	1156	1831	1972	2731	2431	915	2205	3094	1338
11275	1811	1978	2432	1884	1459	1837	1102	1630	949	1641	1737	1336	2503	1886	789
2713	4	9	6	4	4	4	6	3	2	2	2	20	8	6	1
6307	4254	2414	2594	2679	791	6782	5719	2895	3367	1289	3505	1616	3112	5130	568
105377519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1363	22	3	24	16	6	5	0	5	9	4	26	17	20	13	7
693163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50859	2	0	1	1	0	2	0	0	0	0	1	0	1	0	0
105377523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11199	0	2	1	2	0	0	16	0	0	0	0	5	0	1	0
105377524	2	8	0	1	1	5	84	1	0	2	5	53	0	3	3
55601	1032	3992	758	833	532	1284	7888	717	521	1126	850	7601	957	733	586
91351	2738	3861	2180	2118	2674	3469	26727	1879	956	3363	3323	19963	3118	2004	1698
107986198	0	0	0	0	0	0	5	0	0	2	0	1	0	0	0
23022	33	45	14	390	280	62	644	17	749	262	194	675	231	5118	268
107986199	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
102723331	1	1	1	1	0	0	2	0	2	4	0	2	3	10	5
84869	601	489	413	517	410	736	407	304	416	798	789	470	693	1128	386
107986200	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
105377527	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
57630	1010	538	723	271	590	1118	153	385	205	1320	833	147	1177	216	861
105377529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4750	516	474	316	336	274	615	352	291	220	482	419	421	507	387	257
1182	4496	2870	3394	4204	2964	5342	1980	2869	2518	5336	3995	2319	5114	3927	2746
54969	414	497	404	333	304	480	293	317	139	492	384	360	396	192	246
107986240	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
105377530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100506085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9848	16	8	12	11	2	8	9	8	2	5	11	22	9	5	1
51166	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0
107986326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100506107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100506122	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
102466953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928288	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
105377535	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
105377536	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
441052	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
442117	0	0	0	0	0	0	0	0	0	0	1	1	2	1	2
105377537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101930370	67	57	52	70	54	86	39	28	38	122	105	34	89	95	96
51809	1964	2108	1489	2090	2021	3217	2114	1177	2016	3774	2532	2011	2049	3065	1794
100422849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3148	913	428	318	493	1210	717	617	254	166	1342	1187	670	962	230	1160
105377541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
105377540	21	7	9	14	195	22	20	2	5	37	16	19	17	16	29
8819	205	105	82	227	606	261	198	53	117	362	257	175	153	151	210
101928383	4	1	2	10	15	6	5	1	1	7	2	0	4	2	4
11341	4	0	3	2	23	5	2	4	1	9	3	2	4	4	13
112268474	9	2	1	3	20	2	9	0	0	3	4	5	5	6	3
112267917	3	5	0	2	16	2	2	1	0	5	2	7	3	3	4
101928409	0	1	0	0	0	0	15	0	2	0	0	1	0	2	0
9464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928478	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
105377543	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
105377544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928509	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
26269	1157	1044	780	930	640	1099	1168	595	603	1133	868	1487	1276	864	610
80817	395	420	305	452	430	441	312	207	274	673	443	391	459	342	328
105377547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100423042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3248	3	4	67	1	11	194	4	194	27	32	326	31	779	86	44
105377548	0	0	0	0	2	3	0	0	0	2	0	0	4	1	1
105377549	0	0	0	0	0	1	0	0	1	0	0	0	4	4	0
105377551	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0
8001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116966	292	149	176	164	281	113	5	61	33	348	136	6	137	98	226
132851	0	1	1	1	0	3	0	0	0	4	1	0	0	2	3
140458	0	0	0	0	0	1	0	0	1	0	3	5	0	4	0
60559	10002	5541	7936	10071	5626	11076	3433	6114	6013	9831	7507	3846	6997	7428	3768
105377555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7424	0	0	0	0	0	0	15	0	0	0	0	23	0	0	0
105377556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55247	6	3	0	1	0	20	0	1	2	4	109	7	27	8	51
105377558	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2
175	1162	997	604	1100	597	1436	1180	673	713	1377	1070	1508	1059	1067	627
285500	20	6	6	10	3	19	2	8	8	3	16	7	22	9	6
105377559	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
285501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986205	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
55714	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
105377573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100302270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377572	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
105377571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377576	51	34	36	46	53	55	68	32	36	120	46	50	58	55	56
1635	2781	2195	2017	2932	1567	2892	2342	1453	1765	2594	2338	2425	2896	2636	1801
105377577	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
107986327	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
112268472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
403315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377578	0	0	0	0	3	0	0	0	0	0	0	1	1	0	0
152641	28	12	15	12	56	14	23	14	6	34	11	20	9	7	14
80014	1170	1075	1125	1191	1013	1149	867	722	642	1197	749	866	1247	974	503
101928734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53842	19	31	18	15	25	26	16	20	27	16	15	14	26	13	6
100132463	0	1	3	3	1	0	1	3	0	1	0	0	4	2	1
107986217	0	2	2	1	0	0	1	2	4	0	0	1	1	0	1
55602	1198	1262	797	990	846	1575	825	595	695	1395	1720	1204	1551	1050	819
389247	10	11	16	19	6	13	4	11	1	17	30	4	14	15	8
3622	430	341	347	536	373	567	134	275	233	668	531	225	753	455	343
101929996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986329	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
201965	532	521	412	685	309	652	445	345	422	452	559	510	410	616	241
60684	3085	3063	2216	2788	2670	3298	2552	1619	1695	3732	2764	3259	3289	2928	2063
105377581	0	0	0	0	0	0	13	0	0	0	0	0	0	1	0
56977	55	70	28	25	65	164	79	44	18	197	68	53	47	37	95
107986330	14	1	0	0	4	171	0	25	2	311	84	0	59	0	167
133121	12	11	2	7	2	18	12	2	7	13	4	1	5	7	6
105377582	0	0	0	0	0	0	10	0	0	0	0	11	0	0	0
105377584	0	0	0	0	1	4	92	1	4	4	2	25	0	0	1
728175	14	6	12	1	32	8	19	5	1	34	5	11	4	5	15
107986332	18	4	18	0	43	0	11	0	0	1	0	2	2	0	0
102723766	1	1	0	4	0	3	43	0	2	2	1	43	3	0	3
3660	3754	3771	2949	2452	2934	4568	9079	2116	1631	5728	2938	8406	4191	2298	3027
105377585	0	1	3	3	3	2	22	6	1	3	2	18	7	2	1
105377586	0	0	2	3	0	0	10	0	0	1	0	5	1	8	1
836	1580	1548	1435	1747	1102	2938	13843	1548	1589	2667	2426	8873	2874	2675	1014
201973	223	184	157	183	173	248	180	93	98	321	325	153	247	137	165
79682	178	78	111	160	68	487	281	197	68	311	718	157	409	144	285
2180	6745	13261	8738	4432	6257	10316	56525	10870	8374	7710	8114	77365	18417	7430	4416
643036	0	0	3	2	0	0	5	2	1	1	1	8	4	1	1
105377587	5	38	23	4	4	4	532	25	16	1	4	812	45	5	1
731424	28	241	100	18	21	33	3624	134	76	19	22	5023	275	32	14
100500818	0	0	1	0	0	0	6	0	0	0	0	10	1	0	0
100506229	0	22	0	0	1	1	203	1	0	0	0	275	1	0	0
100616111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291	28	9	15	27	7	46	155	11	27	18	51	60	60	88	25
57587	1172	1006	862	1408	739	1213	1023	573	906	1071	1206	1215	1056	1454	648
83891	215	819	195	279	176	145	396	94	120	109	219	608	304	308	99
55805	66	98	63	70	131	28	70	17	47	48	46	93	88	68	31
107986206	2	2	0	2	2	0	0	1	0	2	2	1	3	2	2
353322	89	58	97	109	280	82	61	32	67	125	90	86	133	146	62
55325	705	545	551	801	654	943	416	446	499	905	804	486	989	845	556
441054	5	4	7	6	84	1	5	5	7	3	4	11	9	10	2
256309	1	0	0	0	3	0	0	0	0	0	0	0	1	0	1
105377590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
27295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8470	8	1	10	2	2	2	0	5	4	9	3	0	9	1	14
101928929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7098	128	546	70	98	28	149	851	99	17	155	99	853	119	27	113
25854	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
651430	1	4	2	1	1	6	5	1	1	4	3	2	8	2	8
285440	2242	2262	1509	2384	712	1190	556	628	435	994	2481	1784	3288	2023	1611
3818	15	7	4	7	2	6	4	1	0	2	30	28	24	9	15
2160	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
285441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2195	0	0	1	4	0	15	1	1	12	3	22	0	8	42	5
107986334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102723906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986335	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
339975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102723920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100506272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107983963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
205860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
339976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
401164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101930028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928971	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
105377616	0	1	1	5	1	3	0	1	1	2	5	5	1	3	1
728339	4	9	4	11	5	4	13	1	2	6	2	3	2	6	3
105377619	2	1	2	2	0	0	0	1	0	0	0	0	0	1	1
105377617	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
2483	877	761	658	952	651	1136	804	605	558	1100	1179	922	1043	1060	722
448831	0	1	16	2	3	0	0	3	0	0	0	0	3	0	0
100419743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100288687	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1
100874392	2	0	1	0	1	3	1	2	0	5	2	1	2	0	2
105374602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153478	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
107986394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
389257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133957	840	592	764	795	795	767	615	408	337	893	598	595	915	664	548
6389	4657	2555	2588	4875	2859	5179	3134	1772	2496	4573	4537	3400	4716	4954	3477
102467073	10	15	11	11	14	13	8	3	6	15	9	4	11	6	8
10016	2082	1394	1450	2502	1352	2132	1257	964	1344	2013	1593	1268	1841	2276	1390
57491	3001	2182	1386	4376	6084	2414	823	668	1631	3690	1812	574	1522	2248	2979
116349	78	82	53	69	76	58	65	29	28	51	72	78	48	53	70
11336	2733	2168	2126	2831	3295	3103	1527	1445	1177	3858	2118	1459	2764	1601	2812
6550	128	104	77	117	272	136	74	59	77	261	155	76	121	169	360
25845	69	68	48	80	79	83	45	45	43	111	74	50	60	75	99
100288152	56	32	36	38	319	56	8	22	14	272	143	31	113	111	481
107986395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374608	0	0	0	0	2	0	0	0	0	3	0	0	0	2	0
100996325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55722	127	122	60	131	269	106	158	34	45	156	107	109	75	83	168
11076	16	10	26	11	18	43	27	89	16	38	12	12	35	16	24
101929898	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
653082	12	11	11	18	12	9	12	4	6	7	11	12	14	15	9
101928768	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0
79844	38	29	26	32	17	15	14	13	8	13	14	25	27	32	22
65980	1133	695	880	1399	773	1184	827	654	725	1039	826	637	1161	1172	787
9319	46	19	25	40	13	73	9	16	29	27	239	10	100	44	66
100506688	0	0	0	2	0	0	0	0	3	0	0	0	0	19	0
85409	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0
10723	6242	3612	5328	5021	3784	7966	2141	5205	2488	10037	4959	2409	10367	3731	7873
100616479	1	0	1	1	0	2	0	0	1	5	0	0	2	2	1
105374612	14	7	20	13	12	26	0	12	15	31	22	6	51	26	24
107986396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
340024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
348932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81037	3761	2384	3001	4532	2132	4007	3348	1979	2381	3222	2901	2292	3780	3881	2190
100506791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79888	3716	1906	3635	3370	5759	4767	4233	2687	1766	5646	2667	2996	5208	2912	3291
102466103	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
107986397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728609	90	73	68	133	139	110	69	24	68	113	176	115	150	143	167
728613	47	36	35	44	37	40	25	12	11	44	113	119	169	149	109
105374614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100422966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929003	0	1	3	7	1	1	2	1	1	0	5	0	2	2	0
64979	360	170	259	350	186	348	322	221	252	366	306	188	313	457	264
4726	1458	759	997	1813	324	1509	648	696	1067	743	1059	583	981	1571	524
101929034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112267929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112267947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100506858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153572	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
101234261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107983966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102467074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
